uid,id,type,codeCPV,acheteur_id,acheteur_nom,titulaire_id,titulaire_nom,montant,dateNotification,procedure,dureeMois,offresRecues,acheteur_departement_code,titulaire_departement_code,acheteur_region_code,titulaire_region_code
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),44040888800061,THERMI FLUIDES,3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,01,84.0,84.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),51751258800024,AGENCE VINCENT ROCQUES ARCHITECTE,3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,74,84.0,84.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),38143510600061,TECTA,3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,74,84.0,84.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),50259515000041,SARL E.D.S. (E.D.S.),3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,74,84.0,84.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),53790861800029,DAUPHINE SAVOIE MAINTENANCE SERVICES (DSMS),3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,38,84.0,84.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),48406801000020,ANNECY STRUCTURES,3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,74,84.0,84.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),42389329600016,VENATHEC,3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,54,84.0,44.0
21740012600017202221BEB21,202221BEB21,Travaux,45210000,21740012600017,COMMUNE D ANNEMASSE (MAIRIE),50388095700157,CAMPENON BERNARD DAUPHINE SAVOIE,3456047.65,2024-08-27,Procédure adaptée,70.0,3,74,74,84.0,84.0
2174020800001420242400008_15,20242400008_15,Travaux,45210000,21740208000014,COMMUNE DE PASSY (MAIRIE),31634350800024,PARQUETSOL,55751.46,2024-08-27,Procédure adaptée,18.0,3,74,69,84.0,84.0
21780646200016202424VV010,202424VV010,Travaux,45212290,21780646200016,COMMUNE DE VERSAILLES (MAIRIE),31547453600333,ENTREPRISE JEAN LEFEBVRE ILE DE FRANCE,645892.6,2024-08-27,Procédure adaptée,6.0,2,78,78,11.0,11.0
218718708000172022-OR-032,2022-OR-032,Travaux,45212300,21871870800017,COMMUNE DE SAINT YRIEIX LA PERCHE (MAIRIE),44005586101724,SPIE BUILDING SOLUTIONS,150472.0,2024-08-27,Procédure adaptée,19.0,2,87,87,75.0,75.0
218718708000172022-OR-033,2022-OR-033,Travaux,45212300,21871870800017,COMMUNE DE SAINT YRIEIX LA PERCHE (MAIRIE),44005586101724,SPIE BUILDING SOLUTIONS,74301.12,2024-08-27,Procédure adaptée,19.0,2,87,87,75.0,75.0
219711132000152024F886-11,2024F886-11,Travaux,45210000,21971113200015,COMMUNE DU GOSIER (MAIRIE),52902324400039,TUNZINI GUADELOUPE (VINCI FACILITIES),400000.0,2024-08-27,Procédure adaptée,48.0,3,971,971,1.0,1.0
219711132000152024F886-11,2024F886-11,Travaux,45210000,21971113200015,COMMUNE DU GOSIER (MAIRIE),43885864900017,IDEX ENERGIE ANTILLES GUYANE,400000.0,2024-08-27,Procédure adaptée,48.0,3,971,972,1.0,2.0
219740115000152024M240208,2024M240208,Travaux,45213316,21974011500015,COMMUNE DE SAINT DENIS (MAIRIE),88166878400013,NETTOYAGE PLOMBERIE RAPIDE OCEAN INDIEN (N.P.R. OI),95560.0,2024-08-27,Procédure adaptée,15.0,5,974,974,4.0,4.0
219740156000192023002,2023002,Travaux,45212212,21974015600019,COMMUNE DE SAINT PAUL (MAIRIE),80302003100024,SOCIETE REUNIONNAISE DE REHABILITATION,1469054.79,2024-08-27,Procédure adaptée,6.0,1,974,974,4.0,4.0
226600013000162024M2401186,2024M2401186,Travaux,45212200,22660001300016,DEPARTEMENT DES PYRENEES-ORIENTALES,45289526100041,WILLIAMS FILLOL (LABYGRIMPE),66723.0,2024-08-27,Procédure adaptée,3.0,2,66,66,76.0,76.0
227100013006882024T00033,2024T00033,Travaux,45214200,22710001300688,DEPARTEMENT DE SAONE ET LOIRE,40171855600012,MENUISERIE LAFFAY PERE ET FILS,100665.0,2024-08-27,Procédure adaptée,6.0,2,71,71,27.0,27.0
23350001600040202490376,202490376,Travaux,45210000,23350001600040,REGION BRETAGNE (CONSEIL REGIONAL),43770235000020,BERGOT-PERCEL,40615.21,2024-08-27,Procédure adaptée,8.0,3,35,35,53.0,53.0
27110003400013202424A013,202424A013,Travaux,45210000,27110003400013,OFFICE PUBLIC DE L HABITAT DE L AUDE (HABITAT AUDOIS),07080156800174,ACCOPLAS SOCIETE GENERALE DE FERMETURES (CODIC ESTEREL VOLETS ROULANTS),525389.0,2024-08-27,Procédure adaptée,12.0,1,11,13,76.0,93.0
2774000240003420230400,20230400,Travaux,45210000,27740002400034,LEMAN - HABITAT - OPH DE THONON AGGLOMERATION,53004344700024,AMP SAS,231472.2,2024-08-27,Appel d'offres ouvert,21.0,3,74,73,84.0,84.0
378072144000902022,2022,Travaux,45210000,37807214400090,OFFICE PUBLIC DE L'HABITAT DU NORD,98777536800010,LAMBLIN (SETRA),102979.04,2024-08-27,Procédure avec négociation,48.0,3,59,59,32.0,32.0
37807214400090202302,202302,Travaux,45210000,37807214400090,OFFICE PUBLIC DE L'HABITAT DU NORD,32810087000026,LEGRAND MENUISERIE,218057.0,2024-08-27,Procédure adaptée,16.0,3,59,59,32.0,32.0
429852668000382024S3V039A,2024S3V039A,Travaux,45213300,42985266800038,SOCIETE DES TROIS VALLEES - STV OU S3V,05550190200039,POMA,519450.0,2024-08-27,Marché passé sans publicité ni mise en concurrence préalable,3.0,1,73,38,84.0,84.0
68020136500029202479140,202479140,Travaux,45210000,68020136500029,SOC H L M UN TOIT POUR TOUS,90134589200029,RTS (RELANO),118870.2,2024-08-27,Procédure adaptée,2.0,3,30,46,76.0,76.0
6802013650002920247914024,20247914024,Travaux,45210000,68020136500029,SOC H L M UN TOIT POUR TOUS,90134589200029,RTS (RELANO),118870.2,2024-08-27,Procédure adaptée,2.0,3,30,46,76.0,76.0
759200751001302024250704N0,2024250704N0,Travaux,45210000,75920075100130,SEM DE CONSTRUCTION DU DPT DE L AIN (SOCIETE D'ECONOMIE MIXTE DU DEPARTEMENT DE L'AIN),38081576100016,NINET FRERES,105000.01,2024-08-27,Procédure adaptée,22.0,3,01,01,84.0,84.0
759200751001302024250705,2024250705,Travaux,45210000,75920075100130,SEM DE CONSTRUCTION DU DPT DE L AIN (SOCIETE D'ECONOMIE MIXTE DU DEPARTEMENT DE L'AIN),32262411500042,MENUISERIE DU CHALONNAIS,169176.2,2024-08-27,Procédure adaptée,20.0,4,01,71,84.0,27.0
759200751001302024250705N0,2024250705N0,Travaux,45210000,75920075100130,SEM DE CONSTRUCTION DU DPT DE L AIN (SOCIETE D'ECONOMIE MIXTE DU DEPARTEMENT DE L'AIN),32262411500042,MENUISERIE DU CHALONNAIS,169176.2,2024-08-27,Procédure adaptée,20.0,4,01,71,84.0,27.0
200040566000162024M0,2024M0,Travaux,45213230,20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,50069631500059,SUN FACADES (SUN HABITAT),57254.15,2024-08-26,Appel d'offres ouvert,20.0,1,69,26,84.0,84.0
20004176200010202312309,202312309,Travaux,45212000,20004176200010,CA ROCHEFORT OCEAN,33802841800055,LES COMPAGNONS DE SAINT JACQUES,74214.61,2024-08-26,Marché passé sans publicité ni mise en concurrence préalable,10.0,3,17,17,75.0,75.0
20005374200017202211171,202211171,Travaux,45214610,20005374200017,REGION HAUTS-DE-FRANCE,43422470500021,P M N,2680000.0,2024-08-26,Marché passé sans publicité ni mise en concurrence préalable,32.0,1,59,59,32.0,32.0
20005374200017202211171,202211171,Travaux,45214610,20005374200017,REGION HAUTS-DE-FRANCE,47853225200051,NORD FRANCE COUVERTURE,2680000.0,2024-08-26,Marché passé sans publicité ni mise en concurrence préalable,32.0,1,59,59,32.0,32.0
20005374200017202412700,202412700,Travaux,45210000,20005374200017,REGION HAUTS-DE-FRANCE,43528780000021,EPM MENUISERIE,176688.11,2024-08-26,Appel d'offres ouvert,6.0,1,59,62,32.0,32.0
200067205000192021K21179,2021K21179,Travaux,45212212,20006720500019,CA DU COTENTIN,50909297900020,AMIOT ESPACES VERTS,179054.83,2024-08-26,Procédure adaptée,25.0,1,50,50,28.0,28.0
200070514000192023CA22140L,2023CA22140L,Travaux,45210000,20007051400019,CA DU GRAND COGNAC,30930650400049,BIRON,416926.7,2024-08-26,Appel d'offres ouvert,18.0,3,16,16,75.0,75.0
20007136300010202424WC0150,202424WC0150,Travaux,45210000,20007136300010,CA VICHY COMMUNAUTE,97722023500021,STE ANCIENS ETABL REOLON,122883.37,2024-08-26,Marché passé sans publicité ni mise en concurrence préalable,5.0,1,03,03,84.0,84.0
2000731460001720242023-04-L2,20242023-04-L2,Travaux,45212222,20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,39768275800016,COMMINGES BATIMENT,322000.0,2024-08-26,Procédure adaptée,13.0,4,31,31,76.0,76.0
2104020950001720242024CISL01,20242024CISL01,Travaux,45216120,21040209500017,COMMUNE DE SISTERON (MAIRIE),34907675200014,SOCIETE ROUTIERE DU MIDI,421879.07,2024-08-26,Procédure adaptée,16.0,4,04,05,93.0,93.0
2104020950001720242024CISL01,20242024CISL01,Travaux,45216120,21040209500017,COMMUNE DE SISTERON (MAIRIE),00735020000049,ENTREPRISE MINETTO,421879.07,2024-08-26,Procédure adaptée,16.0,4,04,04,93.0,93.0
2104020950001720242024CISL06,20242024CISL06,Travaux,45216120,21040209500017,COMMUNE DE SISTERON (MAIRIE),88425985400013,VDA 04 (VERANDA DES ALPES),78035.74,2024-08-26,Procédure adaptée,16.0,5,04,04,93.0,93.0
2104020950001725-1068023-1,25-1068023-1,Travaux,45216120,21040209500017,COMMUNE DE SISTERON (MAIRIE),00735020000049,ENTREPRISE MINETTO,421879.0,2024-08-26,Procédure adaptée,16.0,4,04,04,93.0,93.0
2104020950001725-1068023-1,25-1068023-1,Travaux,45216120,21040209500017,COMMUNE DE SISTERON (MAIRIE),34907675200014,SOCIETE ROUTIERE DU MIDI,421879.0,2024-08-26,Procédure adaptée,16.0,4,04,05,93.0,93.0
21130001700012202323149,202323149,Travaux,45212200,21130001700012,COMMUNE D AIX EN PROVENCE (MAIRIE),30719101500063,EUROVIA PROVENCE ALPES COTE D'AZUR,704900.22,2024-08-26,Procédure adaptée,6.0,5,13,13,93.0,93.0
2130033380001820242024-03-03,20242024-03-03,Travaux,45212200,21300333800018,COMMUNE D UCHAUD (MAIRIE),43948795000024,SANTERNE CAMARGUE (CITEOS),130273.5,2024-08-26,Procédure adaptée,2.0,3,30,30,76.0,76.0
21320107200195202406,202406,Travaux,45212300,21320107200195,COMMUNE DE CONDOM (MAIRIE),31403729200013,ETABLISSEMENTS JEAN RECHOU,76320.0,2024-08-26,Procédure adaptée,12.0,3,32,32,76.0,76.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),83915223800037,ALLIASERV NOUVELLE AQUITAINE,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,33,75.0,75.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),82072071200026,BOBION & JOANIN BORDEAUX,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,33,75.0,75.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),44342496500038,VERDI BATIMENT SUD OUEST (GROUPE INGENIERIE - VERDI - C3R-AIE THERMIQUE - A),17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,33,75.0,75.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),39917523100063,SABINE HARISTOY,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,33,75.0,75.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),44595007400317,RAMERY CONSTRUCTION,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,33,75.0,75.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),50531948300036,CHRISTOPHE BLAMM ARCHITECTE,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,33,75.0,75.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),40079084600028,C.D.2.I,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,31,75.0,76.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),08578053400013,BAUDIN CHATEAUNEUF,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,45,75.0,24.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),42958588800028,DIAGOBAT,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,59,75.0,32.0
21330119500011202112TVX,202112TVX,Travaux,45212212,21330119500011,COMMUNE DE CENON (MAIRIE),31212520600028,BC INOXEO,17127406.0,2024-08-26,Appel d'offres ouvert,102.0,3,33,45,75.0,24.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),38755514700066,DARVER,9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,34,76.0,76.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),45005900100021,GROUPE GAMBA (GAMBA ACOUSTIQUE),9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,31,76.0,76.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),81520126400026,BET GRANDES CUISINES RUBIO,9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,34,76.0,76.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),50750959400028,EKHOS,9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,34,76.0,76.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),50194908500036,BETEM LANGUEDOC ROUSSILLON,9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,34,76.0,76.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),39208993400138,OSSABOIS,9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,42,76.0,84.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),40756573800058,EURL C & G,9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,34,76.0,76.0
213400880000182024TR0101,2024TR0101,Travaux,45214200,21340088000018,COMMUNE DE COURNONTERRAL (MAIRIE),42861352500016,EUROVIA LANGUEDOC ROUSSILLON (JOULIE TP),9588727.81,2024-08-26,Procédure avec négociation,16.0,1,34,34,76.0,76.0
214502908000122023M-2023-102,2023M-2023-102,Travaux,45215400,21450290800012,COMMUNE DE SAINT MARTIN D ABBAT (MAIRIE),41815976000028,A D A - TRAVAUX PUBLICS (CAMEDITBETON ADA ASBESTE METROPOLE),63394.27,2024-08-26,Procédure adaptée,6.0,1,45,45,24.0,24.0
21560154300014202101*01,202101*01,Travaux,45214200,21560154300014,COMMUNE DE PEILLAC (MAIRIE),80228818300014,CRETE ENVIRONNEMENT & TP,84005.89,2024-08-26,Appel d'offres ouvert,2.0,4,56,56,53.0,53.0
21570180600014202318003,202318003,Travaux,45210000,21570180600014,COMMUNE DE DOLVING (MAIRIE),38818069700020,ENTREPRISE ZAVAGNO,120252.66,2024-08-26,Procédure adaptée,7.0,7,57,57,44.0,44.0
21660172400018202408,202408,Travaux,45210000,21660172400018,COMMUNE DE SAINT-ESTEVE (MAIRIE),42861352500073,EUROVIA LANGUEDOC ROUSSILLON,66929.7,2024-08-26,Procédure adaptée,2.0,3,66,66,76.0,76.0
216902023000112024017,2024017,Travaux,45210000,21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),97150061600042,ETABLISSEMENTS LARDY,23629.75,2024-08-26,Procédure adaptée,4.0,5,69,69,84.0,84.0
216902023000112024017,2024017,Travaux,45210000,21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),96650006800020,LENOIR METALLERIE,100058.07,2024-08-26,Procédure adaptée,5.0,6,69,69,84.0,84.0
216902759000102024202328,2024202328,Travaux,45212110,21690275900010,COMMUNE DE DECINES CHARPIEU (MAIRIE),82793307800012,MGC CONSTRUCTIONS,455000.0,2024-08-26,Procédure adaptée,21.0,7,69,42,84.0,84.0
217400019000142024SDF2024-01,2024SDF2024-01,Travaux,45212100,21740001900014,COMMUNE D ABONDANCE (MAIRIE),44963882400010,L.E.C. TRAVAUX PUBLICS,72198.4,2024-08-26,Procédure adaptée,14.0,5,74,74,84.0,84.0
217400019000142024SDF2024-05,2024SDF2024-05,Travaux,45212100,21740001900014,COMMUNE D ABONDANCE (MAIRIE),82977608700019,BATI CHABLAIS,485842.2,2024-08-26,Procédure adaptée,14.0,6,74,74,84.0,84.0
2177030730001520241316,20241316,Travaux,45212314,21770307300015,COMMUNE MONTEVRAIN (MAIRIE),53178894100031,E.C.M.H. ETUDES POUR LA CONSERVATION DES MONUMENTS HISTORIQUES (E.C.M.H.),48868.0,2024-08-26,Procédure adaptée,12.0,2,77,75,11.0,11.0
21780423600016202323B14UNI,202323B14UNI,Travaux,45212290,21780423600016,COMMUNE DE MONTIGNY LE BRETONNEUX (MAIRIE),32063617800073,SOCIETE FRANCILIENNE D'ESPACES VERTS,213130.48,2024-08-26,Procédure adaptée,12.0,7,78,91,11.0,11.0
21780423600016202323B14UNI,202323B14UNI,Travaux,45212290,21780423600016,COMMUNE DE MONTIGNY LE BRETONNEUX (MAIRIE),42094822600097,EUROVIA ILE DE FRANCE,213130.48,2024-08-26,Procédure adaptée,12.0,7,78,78,11.0,11.0
2178049050001624-24MT034,24-24MT034,Travaux,45212221,21780490500016,COMMUNE DE PLAISIR (MAIRIE),49820933700035,BIKESOLUTIONS,273668.0,2024-08-26,Procédure adaptée,3.0,2,78,38,11.0,84.0
2178049050001624-24MT034,24-24MT034,Travaux,45212221,21780490500016,COMMUNE DE PLAISIR (MAIRIE),41239753100069,WATELET TP,273668.0,2024-08-26,Procédure adaptée,3.0,2,78,78,11.0,11.0
21840007500014202424S001605,202424S001605,Travaux,45214210,21840007500014,COMMUNE D AVIGNON (MAIRIE),42146787900027,ENTREPRISE MARIANI,1798812.78,2024-08-26,Appel d'offres ouvert,43.0,3,84,84,93.0,93.0
218500247000182024T022023b19,2024T022023b19,Travaux,45212200,21850024700018,COMMUNE DE BOIS-DE-CENE (MAIRIE),33470878100029,SPORTINGSOLS,266453.1,2024-08-26,Procédure adaptée,12.0,1,85,85,52.0,52.0
218501559000152025eb7p40000000,2025eb7p40000000,Travaux,45212200,21850155900015,COMMUNE DE MOUILLERON-LE-CAPTIF (MAIRIE),43006653000014,ATLAN ' ROUTE,116647.5,2024-08-26,Procédure adaptée,2.0,1,85,85,52.0,52.0
21950607800308202424MP011_1300,202424MP011_1300,Travaux,45212222,21950607800308,COMMUNE DE TAVERNY (MAIRIE),39436621500041,TRAVAUX BATIMENTS ELECTRICITE SECURITE (TBES),766916.0,2024-08-26,Appel d'offres ouvert,22.0,5,95,75,11.0,11.0
219740156000192023002,2023002,Travaux,45212212,21974015600019,COMMUNE DE SAINT PAUL (MAIRIE),80302003100024,SOCIETE REUNIONNAISE DE REHABILITATION,1469054.79,2024-08-26,Procédure adaptée,6.0,1,974,974,4.0,4.0
220900013000162024EB5221,2024EB5221,Travaux,45212314,22090001300016,DEPARTEMENT DE L ARIEGE,84725060200038,ENTREPRISE BOURDARIOS,179581.02,2024-08-26,Procédure adaptée,13.0,1,09,31,76.0,76.0
2256000140001620240000000192,20240000000192,Travaux,45210000,22560001400016,DEPARTEMENT DU MORBIHAN,75035226200026,ANGEVIN ENTREPRISE GENERALE BRETAGNE,109980.67,2024-08-26,Procédure adaptée,4.0,3,56,35,53.0,53.0
23350001600040202490373,202490373,Travaux,45210000,23350001600040,REGION BRETAGNE (CONSEIL REGIONAL),47818111800025,COREVA,91109.29,2024-08-26,Procédure adaptée,8.0,2,35,35,53.0,53.0
24700071400011202402_CRECHE,202402_CRECHE,Travaux,45210000,24700071400011,COMMUNAUTE DE COMMUNES DU PAYS DE VILLERSEXEL,81352758700014,ROMAIN MUNIER (FLUIDYS),58500.0,2024-08-26,Procédure adaptée,15.0,2,70,70,27.0,27.0
24700071400011202402_CRECHE,202402_CRECHE,Travaux,45210000,24700071400011,COMMUNAUTE DE COMMUNES DU PAYS DE VILLERSEXEL,84195968700010,BARBOUSSAT ELECTRICITE ET INGENIERIE,58500.0,2024-08-26,Procédure adaptée,15.0,2,70,25,27.0,27.0
24700071400011202402_CRECHE,202402_CRECHE,Travaux,45210000,24700071400011,COMMUNAUTE DE COMMUNES DU PAYS DE VILLERSEXEL,81877919100019,SANTINI STRUCTURAE INGENIERIE,58500.0,2024-08-26,Procédure adaptée,15.0,2,70,70,27.0,27.0
24700071400011202402_CRECHE,202402_CRECHE,Travaux,45210000,24700071400011,COMMUNAUTE DE COMMUNES DU PAYS DE VILLERSEXEL,43954343000011,BERGERET ET ASSOCIES,58500.0,2024-08-26,Procédure adaptée,15.0,2,70,70,27.0,27.0
253100986000462023M32300794,2023M32300794,Travaux,45213300,25310098600046,TISSEO COLLECTIVITES SMTCAT,40837074000032,SOCIETE DE LA MOBILITE DE L'AGGLOMERATION TOULOUSAINE (TISSEO INGENIERIE),4025000.0,2024-08-26,Appel d'offres ouvert,50.0,2,31,31,76.0,76.0
2774000240003420221000,20221000,Travaux,45210000,27740002400034,LEMAN - HABITAT - OPH DE THONON AGGLOMERATION,32933888304510,COLAS FRANCE (PERRIER 74),251335.66,2024-08-26,Appel d'offres ouvert,25.0,2,74,74,84.0,84.0
3998983450001820232300,20232300,Travaux,45210000,39989834500018,GRANDLYON HABITAT - OFFICE PUBLIC DE L'HABITAT,95752308700048,ENTR PAQUIEN SA BATIMENT T P,88821.87,2024-08-26,Procédure adaptée,17.0,3,69,69,84.0,84.0
7787701980002720200104,20200104,Travaux,45210000,77877019800027,SOC COOP HABITATION LOYER MODERE,73850260800032,DIPOL,85805.54,2024-08-26,Procédure adaptée,18.0,3,67,67,44.0,44.0
778770198000272021TX00,2021TX00,Travaux,45210000,77877019800027,SOC COOP HABITATION LOYER MODERE,49345395500020,BOIS2BOO,348669.79,2024-08-26,Procédure adaptée,12.0,9,67,67,44.0,44.0
20006898900157202424_057,202424_057,Travaux,45210000,20006898900157,CA DINAN AGGLOMERATION (EAU POTABLE REGIE DINAN AGGLOMERATION),89000907900017,CIMEO CLOISONS DOUBLAGES,69172.0,2024-08-25,Procédure adaptée,18.0,2,22,22,53.0,53.0
2174000190001420242024SDF12,20242024SDF12,Travaux,45212100,21740001900014,COMMUNE D ABONDANCE (MAIRIE),79728007000021,MEYRIER SAS,188001.28,2024-08-24,Procédure adaptée,14.0,2,74,74,84.0,84.0
2104020950001725-1068028-6,25-1068028-6,Travaux,45216120,21040209500017,COMMUNE DE SISTERON (MAIRIE),88425985400013,VDA 04 (VERANDA DES ALPES),78035.0,2024-08-23,Procédure adaptée,16.0,4,04,04,93.0,93.0
213101181000132023LOT05MAIRI,2023LOT05MAIRI,Travaux,45210000,21310118100013,COMMUNE DE CASTELNAU D ESTRETEFONDS (MAIRIE),30192100300036,ENTREPRISE TRAVAUX PLATRERIE,151159.21,2024-08-23,Procédure adaptée,21.0,8,31,31,76.0,76.0
214203234000152022MA07LOT01,2022MA07LOT01,Travaux,45210000,21420323400015,COMMUNE DE VEAUCHE (MAIRIE),33954771300018,BENY CONSTRUCTION (ENT. GLE DU BATIMENT ET TRAVAUX PUBLICS),547567.62,2024-08-23,Procédure adaptée,15.0,5,42,42,84.0,84.0
2145015530021520212021-05B,20212021-05B,Travaux,45212350,21450155300215,COMMUNE DE GIEN (MAIRIE),83695003000038,PLACIER S.A.S.,280269.87,2024-08-23,Procédure adaptée,31.0,2,45,45,24.0,24.0
217702885000132023M23009703,2023M23009703,Travaux,45214200,21770288500013,COMMUNE MELUN (MAIRIE),38034672600033,DEFILLON-ERIGE,2992128.01,2024-08-23,Appel d'offres ouvert,38.0,3,77,77,11.0,11.0
21830129900010202323057,202323057,Travaux,45214200,21830129900010,COMMUNE DE SIX FOURS LES PLAGES (MAIRIE),37818472500059,VALENGUY PROVENCE,170046.06,2024-08-23,Appel d'offres ouvert,20.0,3,83,83,93.0,93.0
219740115000152024M240168,2024M240168,Travaux,45210000,21974011500015,COMMUNE DE SAINT DENIS (MAIRIE),97826536100011,NELSON PAUSE (PSTB),59524.4,2024-08-23,Procédure adaptée,21.0,8,974,974,4.0,4.0
